id,link,label
410,http://tecslide.com/js/down/Sbin1/MS0ftAdapter.exe,Trojan
411,http://www.slivki.com.ua/as/Ponynl.exe,Trojan
412,http://www.slivki.com.ua/as/smp.exe,Trojan
413,http://bizzibeans.net/wp-admin/zope/,Trojan
414,http://bizzibeans.net/wp-admin/zope/adobe_flash.exe,Trojan
415,http://www.two-of-us.at/images/4x.exe,Trojan
416,http://www.two-of-us.at/images/2.exe,Trojan
417,http://directxex.com/uploads/1406101817.Server.exe,Trojan
418,http://www.two-of-us.at/images/youtube/d/flashplayer.exe,Trojan
419,http://www.two-of-us.at/images/3.exe,Trojan
420,http://directxex.com/uploads/1010343014.server12345.exe,Trojan
421,http://www.two-of-us.at/images/777.exe,Trojan
422,http://downloads-whatsapp.com,Trojan
423,http://downloads-whatsapp.com/whatsapp-for-nokia.php,Trojan
424,http://www.two-of-us.at/images/au.exe,Trojan
425,http://directxex.com/uploads/1021119574.C-Chrome.exe,Trojan
426,http://www.blueimagen.com/Attachment/Invoice-List2013-10-20-Copy.jar,Trojan
427,http://www.lostartofbeingadame.com/wp-content/plugins/www.fotosupload.php,Trojan
428,http://bride1.com/File/www.fotosupload.com/fotosuploadcominfidelidadfotos2dediciembreparaquenoquedendudasc.zip,Trojan
429,http://somethingnice.hc0.me/Miner/YACMiner.files,Trojan
430,http://directxex.com/uploads/1251104917.p9g.exe,Trojan
431,http://directxex.com/uploads/1353613345.ih.exe,Trojan
432,http://directxex.com/uploads/143265795.ohi.exe,Trojan
433,http://directxex.com/uploads/1565397800.9g.exe,Trojan
434,http://directxex.com/uploads/158511922.uf.exe,Trojan
435,http://directxex.com/uploads/1607796965.id100.exe,Trojan
436,http://directxex.com/uploads/1836606807.9g.exe,Trojan
437,http://directxex.com/uploads/1853928844.97g.exe,Trojan
438,http://directxex.com/uploads/1991519040.aeg.exe,Trojan
439,http://directxex.com/uploads/223478294.insid-start-sjw.exe,Trojan
440,http://directxex.com/uploads/232683212.igi.exe,Trojan
441,http://directxex.com/uploads/31401351.final5.exe,Trojan
442,http://directxex.com/uploads/384011806.gotter.exe,Trojan
443,http://directxex.com/uploads/414294618.009.exe,Trojan
444,http://directxex.com/uploads/620509324.MINIMON.exe,Trojan
445,http://directxex.com/uploads/623307317.inst.exe,Trojan
446,http://directxex.com/uploads/636954784.ok.exe,Trojan
447,http://directxex.com/uploads/662268336.BIN.exe,Trojan
448,http://directxex.com/uploads/687255529.delfi.exe,Trojan
449,http://directxex.com/uploads/744646896.rbsrb.exe,Trojan
450,http://directxex.com/uploads/777724411.safetyCheck.exe,Trojan
451,http://directxex.com/uploads/818611823.insidrazor.exe,Trojan
452,http://directxex.com/uploads/836587333.skp.exe,Trojan
453,http://directxex.com/uploads/845426478.xa.exe,Trojan
454,http://directxex.com/uploads/995578741.miner.exe,Trojan
455,http://directxex.com/uploads/1744698061.miner.txt,Trojan
456,http://directxex.com/uploads/281742754.abbba.exe,Trojan
457,http://directxex.com/uploads/566077266.ms.exe,Trojan
458,http://directxex.com/uploads/1347878398.miner2.exe,Trojan
459,http://directxex.com/uploads/1565998043.test.exe,Trojan
460,http://directxex.com/uploads/2111586998.onoj.exe,Trojan
461,http://directxex.com/uploads/566077266.ms.exe?dl=1,Trojan
462,http://down2.feiyang163.com/soft/wavtomp3.exe,Trojan
463,http://down3.feiyang163.com/soft/fcssq.exe,Trojan
464,http://d1.kuai8.com/setup/kuai8_zjy.exe,Trojan
465,http://down.unadnet.com.cn/soft/2Dmofang.exe,Trojan
466,http://down.unadnet.com.cn/soft/loveletter.exe,Trojan
467,http://ddd.gouwuke.cn/down/exejmman.exe,Trojan
468,http://down.feiyang163.com/soft/alexacha.exe,Trojan
469,http://down.feiyang163.com/soft/usblock.exe,Trojan
470,http://down.feiyang163.com/soft/wbjfsys.exe,Trojan
471,http://down.guangsu.cn/qdn/setup_qd262.exe,Trojan
472,http://down.guangsu.cn/qdn/setup_qd304.exe,Trojan
473,http://www.sj88.com/hezi/jm/s1000.exe,Trojan
474,http://k.h.a.d.free.fr/pub/utils/oepv.exe,Trojan
475,http://download.grandcloud.cn/9291/15474/setup_2949-14598.exe,Trojan
476,http://download.grandcloud.cn/9291/16411/80347_al.exe,Trojan
477,http://download.grandcloud.cn/9291/17147/cool_ES_PC35152730.exe,Trojan
478,http://www.feiyang163.com/soft/fySpeaker.exe,Trojan
479,http://thefxarchive.com/Downloads/WLMM/MMK_Warp_Variations.exe,Trojan
480,http://formessengers.com/download.php?PN=MLP,Trojan
481,http://dl.microsword.net/softdown/filerubber.exe,Trojan
482,http://dl.microsword.net/Softdown/VideoRecord.exe,Trojan
483,http://download.56.com/lp/client/update.lua,Trojan
484,http://download.56.com/lp/client/woxiu1.0.15_20119070.exe,Trojan
485,http://download.ttrili.com:98/Setup%5B57%5D-rl.exe,Trojan
486,http://download.ttrili.com:98/Setup%5B75%5D-rl.exe,Trojan
487,http://download.ttrili.com:98/setup%5B79%5D-rl.exe,Trojan
488,http://download.ttrili.com:98/Setup[11]-rl.exe,Trojan
489,http://f.gj555.net/download/setups30035.exe,Trojan
490,http://f.gj555.net/download/setups30138.exe,Trojan
491,http://f.gj555.net/download/setups34338.exe,Trojan
492,http://f.gj555.net/download/setups75613.exe,Trojan
493,http://f.gj555.net/download/setups83563.exe,Trojan
494,http://f.gj555.net/download/setups91646.exe,Trojan
495,http://f.gj555.net/download/setups95191.exe,Trojan
496,http://files.dsnetwb.com/aTube_Catcher_5188_ATU3.exe,Trojan
497,http://www.zctei.com/date/9377chiyue_Y_Cdcr1124.exe,Trojan
498,http://somethingnice.hc0.me/Miner/Ufasoft.files,Trojan
499,http://aippnetworks.com/plugins/authentication/joomla/aviancataca/aviancatacafreeticket.php,Trojan
500,http://valouweeigenaren.nl/customers/billing/df367548-18.zip,Trojan
501,http://valouweeigenaren.nl/customers/cases/acc56-81-93.zip,Trojan
502,http://yumekin.com/inde.php,Trojan
503,http://yumekin.com/inde.php?comercial@cohesp.com.br,Trojan
504,http://ads.wikipartes.com/all/test.php,redirect
505,http://tavuks.com/_vti_bin/1und1.php/,Trojan
506,http://noobgirls.com/pussy.php,Trojan
507,http://noobgirls.com/pussy.exe,Trojan
508,http://vistatech.us/gangplanks/trysted.exe,Trojan
509,http://batcoroadlinescorporation.com/concedes/diggers.exe,Trojan
510,http://updat120.clanteam.com/calc,Trojan
511,http://www.tvnews.or.kr/web/main.gif,Trojan
512,http://www.tvnews.or.kr/web/menu.gif,Trojan
513,http://www.studiochiarelli.eu/02-2014/clients/order.3757.zip,Trojan
514,http://www.toochattoo.com/fond-ecran-anime/chinois1.exe,Trojan
515,http://somethingnice.hc0.me/Miner/Miner.txt,Trojan
516,http://somethingnice.hc0.me/Miner/jhProtominer.files,Trojan
517,http://somethingnice.hc0.me/Miner/GPUMiner.files,Trojan
518,http://onrio.com.br/site/Pdf/,Trojan
519,http://somethingnice.hc0.me/Miner/CPUMiner.files,Trojan
520,http://portalfiremasters.com.br/Fatura.Pdf.rar,Trojan
521,http://funchill.com/Invoice.zip,Trojan
522,http://nc2199.eden5.netclusive.de/Invoice.zip,Trojan
523,http://notebookservisru.161.com1.ru/PayInfo.zip,Trojan
524,http://www.fabioalbini.com/Invoice.zip,Trojan
525,http://www.notaverde.com/Invoice.zip,Trojan
526,http://directxex.com/uploads/1769382244.HDPlayer_BETA_installer_v2.55.exe,Trojan
527,http://directxex.com/uploads/606454025.Download.exe,Trojan
528,http://directxex.com/uploads/214894250.pics.rar,Trojan
529,http://directxex.com/uploads/1483904659.photooamirat-annaba.exe,Trojan
530,http://directxex.com/uploads/1844534592.avg.exe,Trojan
531,http://e1r.net/download/ca.exe,Trojan
532,http://mgfd1b.petrix.net/5i9fh30/counter.php?fid=2,redirect
533,http://mirandolasrl.it/inddex.html,Trojan
534,http://mirandolasrl.it/index.zip,Trojan
535,http://dianepiette.co.uk/inddex.html,Trojan
536,http://dianepiette.co.uk/index.zip,Trojan
537,http://www.seal-technicsag.ch/inddex.html,Trojan
538,http://h1666015.stratoserver.net/inddex.html,Trojan
539,http://h1666015.stratoserver.net/inddex.html,Trojan
540,http://www.seal-technicsag.ch/inddex.html,Trojan
541,http://plantaardigebrandstof.nl/inddex.html,Trojan
542,http://www.seal-technicsag.ch/index.zip,Trojan
543,http://h1666015.stratoserver.net/index.zip,Trojan
544,http://h1666015.stratoserver.net/index.zip,Trojan
545,http://www.seal-technicsag.ch/index.zip,Trojan
546,http://plantaardigebrandstof.nl/index.zip,Trojan
547,http://ama-alliance.com/inddex.html,Trojan
548,http://faiyazahmed.com/inddex.html,Trojan
549,http://boschetto-hotel.gr/inddex.html,Trojan
550,http://ama-alliance.com/index.zip,Trojan
551,http://faiyazahmed.com/index.zip,Trojan
552,http://boschetto-hotel.gr/index.zip,Trojan
553,http://nlconsulateorlandoorg.siteprotect.net/index.zip,Trojan
554,http://images.topguncustomz.com/index.zip,Trojan
555,http://nlconsulateorlandoorg.siteprotect.net/inddex.html,Trojan
556,http://images.topguncustomz.com/inddex.html,Trojan
557,http://www.acquisizionevideo.com/download-software-free.html/uploads/4/9/4/6/4946671/mp3mymp3install.exe,Trojan
558,http://sgs.us.com/sU3P6pqaWwkJ/,Trojan
559,http://anshrit.com/images/m216.exe,Trojan
560,http://4dexports.com/images/wav1.exe,Trojan
561,http://bracbetul.com/images/sh-pdf.exe,Trojan
562,http://merrymilkfoods.com/wp-content/uploads/2014/01/wav.exe,Trojan
563,http://ocpersian.com,Trojan
564,http://coalimpex.com/web/boleto2.jpg,Trojan
565,http://coalimpex.com/web/boleto.jpg,Trojan
566,http://coalimpex.com/web/bg-02.jpg,Trojan
567,http://coalimpex.com/web/hot-venda/receita-cliente1.jpg,Trojan
568,http://coalimpex.com/web/hot-venda/receita-cliente.jpg,Trojan
569,http://coalimpex.com/web/hot-venda/advocacia.jpg,Trojan
570,http://coalimpex.com/web/bo_03.php,Trojan
571,http://coalimpex.com/web/pe/advocacia.jpg,Trojan
572,http://coalimpex.com/web/bo_02.php,Trojan
573,http://coalimpex.com/web/bo_01.php,Trojan
574,http://coalimpex.com/web/hot-venda/hven_04.php,Trojan
575,http://coalimpex.com/web/ch_01.php,Trojan
576,http://coalimpex.com/web/hot-venda/hven_03.php,Trojan
577,http://coalimpex.com/web/hot-venda/hven_02.php,Trojan
578,http://coalimpex.com/web/hot-venda/hven_01.php,Trojan
579,http://coalimpex.com/web/pe/pe_02.php,Trojan
580,http://coalimpex.com/web/re_02.php,Trojan
581,http://coalimpex.com/web/pe/pe_01.php,Trojan
582,http://coalimpex.com/web/pe/ad_04.php,Trojan
583,http://coalimpex.com/web/pe/ad_02.php,Trojan
584,http://coalimpex.com/web/pe/ad_03.php,Trojan
585,http://coalimpex.com/web/pe/ad_01.php,Trojan
586,http://coalimpex.com/web/serasa/serasa_02.php,Trojan
587,http://coalimpex.com/web/serasa/serasa_01.php,Trojan
588,http://ministerio-publi.info/web/boleto2.jpg,Trojan
589,http://ministerio-publi.info/web/boleto.jpg,Trojan
590,http://ministerio-publi.info/web/bg-02.jpg,Trojan
591,http://ministerio-publi.info/web/hot-venda/receita-cliente1.jpg,Trojan
592,http://ministerio-publi.info/web/hot-venda/receita-cliente.jpg,Trojan
593,http://ministerio-publi.info/web/hot-venda/advocacia.jpg,Trojan
594,http://ministerio-publi.info/web/pe/advocacia.jpg,Trojan
595,http://ministerio-publi.info/web/bo_03.php,Trojan
596,http://ministerio-publi.info/web/bo_01.php,Trojan
597,http://ministerio-publi.info/web/bo_02.php,Trojan
598,http://ministerio-publi.info/web/ch_01.php,Trojan
599,http://ministerio-publi.info/web/hot-venda/hven_04.php,Trojan
600,http://ministerio-publi.info/web/hot-venda/hven_03.php,Trojan
601,http://ministerio-publi.info/web/hot-venda/hven_02.php,Trojan
602,http://ministerio-publi.info/web/hot-venda/hven_01.php,Trojan
603,http://ministerio-publi.info/web/re_02.php,Trojan
604,http://ministerio-publi.info/web/pe/pe_02.php,Trojan
605,http://ministerio-publi.info/web/pe/ad_04.php,Trojan
606,http://ministerio-publi.info/web/pe/pe_01.php,Trojan
607,http://ministerio-publi.info/web/pe/ad_03.php,Trojan
608,http://ministerio-publi.info/web/pe/ad_02.php,Trojan
609,http://ministerio-publi.info/web/pe/ad_01.php,Trojan
610,http://ministerio-publi.info/web/serasa/serasa_02.php,Trojan
611,http://ministerio-publi.info/web/serasa/serasa_01.php,Trojan
612,http://dentairemalin.com/images/report934875438jdfg8i45jg_07242014.exe,Trojan
613,http://mathenea.com/css/report934875438jdfg8i45jg_07242014.exe,Trojan
614,http://directxex.com/uploads/1738599339.ms1.exe?dl=11738599339.ms1.exe,Trojan
615,http://6b8a953b2bf7788063d5-6e453f33ecbb90f11a62a5c376375af3.r71.cf5.rackcdn.com/Videos%20Player.mp4.exe,Trojan
616,http://www.sankyo.gr.jp/Pagamento.zip?mscfopoysckwdh,Trojan
617,http://www.sankyo.gr.jp/Pagamento.zip,Trojan
618,http://www.sankyo.gr.jp/Pagamento.zip?IIFEhTaalZlzYipWok,Trojan
619,http://www.rokus-tgy.hu/Pagamento.zip?IdjJzMrNmz,Trojan
620,http://www.rokus-tgy.hu/Pagamento.zip,Trojan
621,http://www.flowtec.com.br/vcard/Informazioni.zip,Trojan
622,http://www.flowtec.com.br/vcard/Informazioni.zip,Trojan
623,http://www.fabioalbini.com/Pay.zip,Trojan
624,http://www.fabioalbini.com/Order.zip,Trojan
625,http://www.fabioalbini.com/Pay.zip?2bMxG=heidi.kostic@aon.at,Trojan
626,http://www.fabioalbini.com/Pay.zip?2bMxG=heidi.kostic,Trojan
627,http://www.fabioalbini.com/Order.zip?YIjoBgGhCBbs,Trojan
628,http://www.fabioalbini.com/Order.zip?snaVs8Hxk1UBauZlc5pQcGW7,Trojan
629,http://www.emrlogistics.com/fr/to2.exe,Trojan
630,http://www.cortesidesign.com/Avviso.zip,Trojan
631,http://www.cortesidesign.com/Avviso.zip,Trojan
632,http://writingassociates.com/img/lks.exe,Trojan
633,http://troytempest.com/DHLDocument.zip,Trojan
634,http://villalecchi.com/images/min/b41.exe,Trojan
635,http://troytempest.com/DHLDocument.zip,Trojan
636,http://sasson-cpa.co.il/Progetto.zip?iWPpEOb,Trojan
637,http://sasson-cpa.co.il/Progetto.zip,Trojan
638,http://rainbowcolours.me.uk/z14.exe,Trojan
639,http://rainbowcolours.me.uk/g17.exe,Trojan
640,http://progettocrea.org/wp-content/themes/telekom/telekom_deutschland_gmbh,Trojan
641,http://ns1.the-sinner.net/modules/webstat/vodafone_service_d2,Trojan
642,http://nctbonline.co.uk/InvoiceCopy.scr,Trojan
643,http://ms11.net/%7Ecarmine/DHL%20Document.zip,Trojan
644,http://mediatrade.h19.ru/Our,Trojan
645,http://mahindrainsurance.com/Informazioni/risposta_info_1103.zip,Trojan
646,http://mahindrainsurance.com/Informazioni/mail_info_11032014.zip,Trojan
647,http://mahindrainsurance.com/Informazioni/Conferma.zip,Trojan
648,http://mahindrainsurance.com/info/Mail_Info_11032014.zip,Trojan
649,http://mahindrainsurance.com/info/conferma.zip,Trojan
650,http://mahindrainsurance.com/Download_Risposta/Risposta.zip,Trojan
651,http://mahindrainsurance.com/Download_Risposta/Mail_Info_11032014.zip,Trojan
652,http://mahindrainsurance.com/download_doc/Risposta_Info_1103.zip,Trojan
653,http://mahindrainsurance.com/download_doc/risposta.zip,Trojan
654,http://mahindrainsurance.com/informazioni/risposta_info_1103.zip?david.cozens+at+martindale.com_rdynpk7uwzi,Trojan
655,http://mahindrainsurance.com/informazioni/risposta_info_1103.zip?david.cozens%20at%20martindale.com_rdynpk7uwzi,Trojan
656,http://mahindrainsurance.com/informazioni/risposta_info_1103.zip?david.cozens,Trojan
657,http://mahindrainsurance.com/informazioni/risposta_info_1103.zip?abstracts%20at%20ages.com.au_yzoxmlfe0f,Trojan
658,http://mahindrainsurance.com/informazioni/mail_info_11032014.zip?selene-68b%20at%20libero.it,Trojan
659,http://mahindrainsurance.com/Informazioni/Conferma.zip?aannuzzo574@libero.it,Trojan
660,http://mahindrainsurance.com/info/mail_info_11032014.zip?lerchc@kliniken-koeln.de_yex86uhg,Trojan
661,http://mahindrainsurance.com/info/mail_info_11032014.zip?itas00@virgilio.it_skwsq,Trojan
662,http://mahindrainsurance.com/info/mail_info_11032014.zip?itas00,Trojan
663,http://mahindrainsurance.com/Info/Mail_Info_11032014.zip?58311xaNf5r7s,Trojan
664,http://mahindrainsurance.com/info/mail_info_11032014.zip?2472316zzqa1knqcgu,Trojan
665,http://mahindrainsurance.com/Info/Mail_Info_11032014.zip?11870953rILDR,Trojan
666,http://mahindrainsurance.com/Info/Mail_Info_11032014.zip?02127pOiaw5LoQ,Trojan
667,http://mahindrainsurance.com/info/conferma.zip?michele.armaniniatlibero.it_uubafwuh,Trojan
668,http://mahindrainsurance.com/Download_Risposta/Risposta.zip?9949971rMqgj20wKB,Trojan
669,http://mahindrainsurance.com/download_risposta/mail_info_11032014.zip?90460199329lkggbup0,Trojan
670,http://mahindrainsurance.com/Download_Risposta/Mail_Info_11032014.zip?15844470966vrURcZ,Trojan
671,http://mahindrainsurance.com/download_doc/risposta_info_1103.zip?dbspa3@actaliscertymail.it_i8dqtqvi,Trojan
672,http://mahindrainsurance.com/Download_Doc/Risposta_Info_1103.zip?dbspa3@actaliscertymail.it_I8d,Trojan
673,http://mahindrainsurance.com/Download_Doc/Risposta_Info_1103.zip?cinziofarinelli@libero.it_7pzc6tde,Trojan
674,http://mahindrainsurance.com/download_doc/risposta_info_1103.zip?cinziofarinelli@libero.it,Trojan
675,http://mahindrainsurance.com/download_doc/risposta.zip?fernando.zellettaatalice.it_ftowwc,Trojan
676,http://mahindrainsurance.com/download_doc/risposta.zip?fernando.zelletta@alice.it_ftowwc,Trojan
677,http://mahindrainsurance.com/download_doc/risposta.zip?fernando.zelletta@alice.it,Trojan
678,http://innatek.com/ListinoPrezzi.zip,Trojan
679,http://innatek.com/ListinoPrezzi.zip?SEmfjmWrPDXEz,Trojan
680,http://hobbat.fvds.ru/DHL%20Document.zip,Trojan
681,http://hobbat.fvds.ru/DHL,Trojan
682,http://hnskorea.co.kr/alberta/dingo.exe,Trojan
683,http://grendizer.biz/statistiche/fattura05032014.zip,Trojan
684,http://gulf-industrial.com/images/2103USa.qta,Trojan
685,http://grendizer.biz/ordine/info.zip,Trojan
686,http://grendizer.biz/ordine/fattura05032014.zip,Trojan
687,http://grendizer.biz/Informazioni/statistiche.zip,Trojan
688,http://grendizer.biz/Informazioni/ordine4582923332.zip,Trojan
689,http://grendizer.biz/Informazioni/Fattura05032014.zip,Trojan
690,http://grendizer.biz/Informazioni/Info.zip,Trojan
691,http://grendizer.biz/fattura/statistiche.zip,Trojan
692,http://grendizer.biz/fattura/ordine4582923332.zip,Trojan
693,http://grendizer.biz/fattura/fattura05032014.zip,Trojan
694,http://grendizer.biz/statistiche/fattura05032014.zip?qgbaprb3jqghxxof,Trojan
695,http://grendizer.biz/ordine/info.zip?phmtllqsewlgejrea3r_emanuele.monfriniatfastwebnet.it,Trojan
696,http://grendizer.biz/ordine/info.zip?phmtllqsewlgejrea3r_emanuele.monfrini+at+fastwebnet.it,Trojan
697,http://grendizer.biz/ordine/info.zip?phmtllqsewlgejrea3r_emanuele.monfrini%20at%20fastwebnet.it,Trojan
698,http://grendizer.biz/ordine/info.zip?phmtllqsewlgejre=,Trojan
699,http://grendizer.biz/ordine/fattura05032014.zip?xx0frhnydqgzvzfzugbs5xm,Trojan
700,http://grendizer.biz/ordine/fattura05032014.zip?uiukcav35d,Trojan
701,http://grendizer.biz/informazioni/statistiche.zip?vfw=,Trojan
702,http://grendizer.biz/informazioni/statistiche.zip?vfww8lyfaiccpr_elke.staiger+at+fdp.landtag-bw.de,Trojan
703,http://grendizer.biz/informazioni/ordine4582923332.zip?boweipzoa374cr_info@bikesplaza.nl,Trojan
704,http://grendizer.biz/Informazioni/Info.zip?17kDYCBNi6t,Trojan
705,http://grendizer.biz/Informazioni/Fattura05032014.zip?zav6BNgeGvW89WPVOQlRX,Trojan
706,http://grendizer.biz/fattura/statistiche.zip?l7ucqay9bgq6i6sk,Trojan
707,http://grendizer.biz/fattura/ordine4582923332.zip?vybhzpsoxzapz0xdt,Trojan
708,http://grendizer.biz/fattura/fattura05032014.zip?jwui91zljfn,Trojan
709,http://grendizer.biz/fattura/fattura05032014.zip?dzmooxysgf3yt6ju2ehhm,Trojan
710,http://grendizer.biz/fattura/fattura05032014.zip?9hq3vacty6ggvex,Trojan
711,http://dougmlee.com/DHL,Trojan
712,http://dougmlee.com/DHL%20Document.zip,Trojan
713,http://destre45.com/p/svhost.exe,Trojan
714,http://destre45.com/p/f.exe,Trojan
715,http://demo.vertexinfo.in/conclusione/dettagli.zip,Trojan
716,http://demo.vertexinfo.in/conclusione/dettagli.zip?formazione@feldenkrais.it,Trojan
717,http://demo.vertexinfo.in/conclusione/dettagli.zip?formazione%20at%20feldenkrais.it,Trojan
718,http://decrolyschool.be/backup/1_1_777.exe,Trojan
719,http://decografix.com/wp-content/uploads/2014/03/b41.exe,Trojan
720,http://csmail.iggcn.com/temp/service_mail/attachments/2014/03/11/2014031105343091111.zip,Trojan
721,http://cope.it/templates/webstat/finanzgruppe_volksbanken_ne/index,Trojan
722,http://csmail.iggcn.com/temp/service_mail/attachments/2014/03/11/2014031105343091111.zip,Trojan
723,http://classicspeedway.com/ff.exe,Trojan
724,http://centralwestwater.com.au/Estratto/Dati.zip,Trojan
725,http://centralwestwater.com.au/Dettagli_Fatture.zip,Trojan
726,http://centralwestwater.com.au/Conto.zip,Trojan
727,http://centralwestwater.com.au/Estratto/Dati.zip,Trojan
728,http://centralwestwater.com.au/Dettagli_Fatture.zip?aladinodepaulis@uniadriatica.it,Trojan
729,http://centralwestwater.com.au/Conto.zip?gZ5lXOdeRY7y,Trojan
730,http://americancareconcept.com/modules/webstat/rechnungonline_telekom_rt/2014_05_rechnungonline_8290155236sign.zip,Trojan
731,http://americancareconcept.com/modules/webstat/rechnungonline_telekom_rt/2014_05_rechnungonline_8290155236sign.zip,Trojan
732,http://amazingvacationhotels.com/wp-content/themes/HotelWeb2/connect/mac.exe,Trojan
733,http://kadirzerey.com/wp-content/themes/genegri/file.ecr,Trojan
734,http://murbil.hostei.com/wp-content/themes/Mizzo/file.ecr,Trojan
735,http://rentfromart.com/media/system/images/Java.exe,Trojan
736,http://uploads.tmweb.ru/sFAAd3uEW9.exe,Trojan
737,http://strangeduckfilms.com/222,Trojan
738,http://arkinsoftware.in/images/nukotobne.exe,Trojan
739,http://arkinsoftware.in/images/inexsabit.exe,Trojan
740,http://arkinsoftware.in/images/aveksynkens.exe,Trojan
741,http://beespace.com.ua/hook/hookkey.exe,Trojan
742,http://sadiqtv.com/111,Trojan
743,http://rallyeair.com/111,Trojan
744,http://nbook.far.ru/111,Trojan
745,http://pgalvaoteles.pt/111,Trojan
746,http://lefos.net/111,Trojan
747,http://gogetgorgeous.com/111,Trojan
748,http://decota.es/111,Trojan
749,http://beautysafari.com/111,Trojan
750,http://axisbuild.com/111,Trojan
751,http://loft2126.dedicatedpanel.com/cra/s.exe,Trojan
752,http://loft2126.dedicatedpanel.com/vvv.exe,Trojan
753,http://chaveiro.bio.br/tmp/AcbtReader.exe,Trojan
754,http://campamento.queenscamp.com/yuppie/staying,Trojan
755,http://ftp.flyfishusa.com/lords/vanishings,Trojan
756,http://optimization-methods.com/Bilder/calc.exe,Trojan
757,http://paraskov.com/err.exe,Trojan
758,http://tatschke.net/hbc.exe,Trojan
759,http://wt10.haote.com/jywgxrjzd.exe,Trojan
760,http://www.fiduciariobajio.com.mx/plugins/content/hltv.exe,Trojan
761,http://cmicapui.ce.gov.br/components/com_phocadownload/helpers/modu.exe,Trojan
762,http://harshwhispers.com/img/dunptty.gif,Trojan
763,http://harshwhispers.com/img/wxynts.gif,Trojan
764,http://prorodeosportmed.com/templates/atomic/html/mod_custom/default.xx,Trojan
765,http://xicaxique.com.br/catalog/view/theme/default/image/image102.jpg,Trojan
766,http://iybasketball.info/wp-content/themes/twentytwelve/lo.exe,Trojan
767,http://loft2126.dedicatedpanel.com/pnn/1.txt,Trojan
768,http://loft2126.dedicatedpanel.com/pnn/12.exe,Trojan
769,http://loft2126.dedicatedpanel.com/pnn/20.exe,Trojan
770,http://hexadl.line55.net/FLV_Media_Player.exe,Trojan
771,http://hexadl.line55.net/FLV-HD.exe,Trojan
772,http://fbku.com/yeni/Porno-HD.exe,Trojan
773,http://getdatanetukscan.info/sp32_64_10044639319006172375.exe,Trojan
774,http://getdatanetukscan.info/sp32_64_3491943367355003623.exe,Trojan
775,http://d32k27yvyi4kmv.cloudfront.net/installer/Installer.exe,Trojan
776,http://extreembilisim.com/themes/blue/Cure.exe,Trojan
777,http://extreembilisim.com/themes/blue/panelServerCrypted.exe,Trojan
778,http://nailbytes1.com/test/86lkL2Xpxa.exe,Trojan
779,http://hoerbird.net/galerie/w4f3f4.exe,Trojan
780,http://josip-stadler.org/11,Trojan
781,http://loft2126.dedicatedpanel.com/b.exe,Trojan
782,http://chsplantsales.co.uk/werwre56,Trojan
783,http://cudacorp.com/shqgowox,Trojan
784,http://jdfabrication.com/ihfipiex,Trojan
785,http://mueller-holz-bau.com/v28nyn27,Trojan
786,http://perfectionautorepairs.com/jkcokunrh,Trojan
787,http://pharmadeal.gr/nfqnaanl,Trojan
788,http://testtralala.xorg.pl/s6i8yn,Trojan
789,http://www.super8service.de/zf0yx,Trojan
790,http://whitehorsetechnologies.net/images/clients/x/mail.php,Phishing
791,http://dimarsbg.com/images/portfolio/vtutmcireturxeitritxirete/rcturtncuyretycrutycreu.exe,Trojan
792,http://dimarsbg.com/images/prettyPhoto/light_rounded/jicmtritucirutmucr.exe,Trojan
793,http://dimarsbg.com/images/social_media/vuiutcimrieiurxiexerexrexrerex/vrituiruixtuieruxtireuit.exe,Trojan
794,http://thewinesteward.com/css/Document1704.exe,Trojan
795,http://eternitymobiles.com/25/144.exe,Trojan
796,http://e-matelco.com/25/144.exe,Trojan
797,http://TRIANGLESERVICESLTD.COM/25/144.exe,Trojan
798,http://hobby-hangar.net/25/144.exe,Trojan
799,http://creditbootcamp.com/25/144.exe,Trojan
800,http://hana-naveh.com/25/144.exe,Trojan
801,http://gurde.tourstogo.us/leefoohopt/ezussoadyz/utufegheer/files/GO49776M.vbs,Trojan
802,http://eekro.cruisingsmallship.com/oaglotogoa/pusoathuth/okexithejo/files/,Trojan
803,http://ptuph.barginginfrance.net/ytooglesyw/evymoftoph/leewhigroo/files/,Trojan
804,http://emits.iptvdeals.com/pigneglogl/psoomporso/whulsynsee/files/,Trojan
805,http://shovi.frost-electric-supply.com/ychoomusha/uptejawhee/eegelengic/files/,Trojan
806,http://iptoo.cruisingsmallship.com/cocmeepsee/nikagnypsi/hoaboogrol/files/,Trojan
807,http://uchyz.cruisingsmallship.com/vootukigli/shacmiwhoa/zipevelrid/files/,Trojan
808,http://eecky.butlerelectricsupply.com/oalseebypt/hidowodruf/phaptyrsoa/files/,Trojan
809,http://zyrdu.cruisingsmallship.com/vyglachaph/choawoatch/glocoaphoo/files/,Trojan
810,http://ixoox.csheaven.com/ytoocmefta/ythyreejyk/eeshoomoar/files/,Trojan
811,http://gylra.cruisingsmallship.com/talsoohaha/icoagroapt/oglaheeglo/files/,Trojan
812,http://oshoo.iptvdeals.com/oachudydri/theshasicm/chyshyngee/files/,Trojan
813,http://coaha.frenchgerlemanelectric.com/atydymulra/psoaptylty/ywhopaptyl/files/,Trojan
814,http://echoa.randbinternationaltravel.com/wheekresip/lesorgysoj/oasemteefu/files/,Trojan
815,http://ooksu.frost-electric-supply.com/sebossoode/itylseehyh/grykrostad/files/,Trojan
