id,link,zimu_num,shuzi,zifu_num,iframe_num,location_num,eval_num,label
68,http://nctbonline.co.uk/InvoiceCopy.scr,32.0,0.0,7.0,-1,-1,-1,Trojan
778,http://nefib.tourstogo.us/shoampakre/igoawootsi/greengeeku/files/,55.0,0.0,10.0,-1,-1,-1,Trojan
827,http://nerez-schodiste-zabradli.com,29.0,0.0,6.0,0,1,0,redirect
744,http://nlconsulateorlandoorg.siteprotect.net/inddex.html,49.0,0.0,7.0,-1,-1,-1,Trojan
522,http://nlconsulateorlandoorg.siteprotect.net/index.zip,47.0,0.0,7.0,-1,-1,-1,Trojan
642,http://nobodyspeakstruth.narod.ru/upload/main.exe,41.0,0.0,8.0,0,2,0,Trojan
862,http://nonsi.csheaven.com/udoartorsa/oathampoat/uzostecmew/files/,55.0,0.0,10.0,2,4,0,Trojan
23,http://noobgirls.com/pussy.exe,24.0,0.0,6.0,0,0,0,Trojan
555,http://noobgirls.com/pussy.php,24.0,0.0,6.0,0,0,0,Trojan
553,http://nordiccountry.cz,19.0,0.0,4.0,0,0,1,redirect
183,http://notebookservisru.161.com1.ru/PayInfo.zip,35.0,4.0,8.0,-1,-1,-1,Trojan
826,http://noveslovo.com,16.0,0.0,4.0,0,2,0,redirect
507,http://nowina.info,14.0,0.0,4.0,0,1,0,redirect
506,http://ns1.the-sinner.net/modules/webstat/vodafone_service_d2,48.0,2.0,11.0,0,0,0,Trojan
24,http://ns2ns1.tk/test/load.php?f=1&e=2,23.0,4.0,11.0,0,0,0,Trojan
523,http://nudebeachgalleries.net,25.0,0.0,4.0,-1,-1,-1,redirect
39,http://nugly.barginginfrance.net/oogamtoafo/eestathici/athiphisik/files/,62.0,0.0,10.0,-1,-1,-1,Trojan
25,http://nuptialimages.com,20.0,0.0,4.0,-1,-1,-1,redirect
641,http://oakso.tourstogo.us/pheekseeku/kirystobul/exeedsoots/files/,55.0,0.0,10.0,-1,-1,-1,Trojan
166,http://oampa.csheaven.com/ovoamegloa/ishoodooho/whetcheeng/files/,55.0,0.0,10.0,2,4,0,Trojan
51,http://oapsa.tourstogo.us/looreeneps/yshoobeeje/syshyshogo/files/,55.0,0.0,10.0,-1,-1,-1,Trojan
878,http://oawoo.frenchgerlemanelectric.com/utyfatheex/nurirsoaja/rojingaroo/files/,69.0,0.0,10.0,-1,-1,-1,Trojan
18,http://obada-konstruktiwa.org,24.0,0.0,5.0,0,0,0,redirect
834,http://obkom.net.ua/bancodes/rotator.php?place=indexfoot,46.0,0.0,10.0,0,0,0,redirect
841,http://ocick.frost-electric-supply.com/nasaghytho/whofydroon/glotchypiv/files/,66.0,0.0,12.0,-1,-1,-1,Trojan
863,http://ocpersian.com,16.0,0.0,4.0,0,3,0,Trojan
857,http://officeon.ch.ma/office.js?google_ad_format=728x90_as,41.0,5.0,12.0,0,0,0,redirect
26,http://oknarai.ru,13.0,0.0,4.0,0,1,0,redirect
129,http://onrio.com.br/site/Pdf/,21.0,0.0,8.0,0,0,0,Trojan
818,http://oofuv.cruisingsmallship.com/oozughoars/psoakraghi/oawygroors/files/,64.0,0.0,10.0,-1,-1,-1,Trojan
563,http://oojee.barginginfrance.net/poovajywhi/ooghovelee/madroompob/files/,62.0,0.0,10.0,-1,-1,-1,Trojan
9,http://ooksu.frost-electric-supply.com/sebossoode/itylseehyh/grykrostad/files/,66.0,0.0,12.0,-1,-1,-1,Trojan
35,http://oolsi.frost-electric-supply.com/eerutsuleh/oamteejigl/shogrodroo/files/,66.0,0.0,12.0,-1,-1,-1,Trojan
518,http://oosee.barginginfrance.net/buksyngems/boofoostiw/orignujonu/files/,62.0,0.0,10.0,-1,-1,-1,Trojan
870,http://oowhe.frost-electric-supply.com/ejisoozach/esisseeloo/oajilitsof/files/,66.0,0.0,12.0,-1,-1,-1,Trojan
853,http://oprahsearch.com/scripts/net19.exe,31.0,2.0,7.0,-1,-1,-1,Trojan
815,http://optimization-methods.com/Bilder/calc.exe,39.0,0.0,8.0,0,0,0,Trojan
846,http://orbowlada.strefa.pl/text396.htm,28.0,3.0,7.0,14,41,0,redirect
856,http://orkut.krovatka.su/imagem-542454.jpg,28.0,6.0,8.0,-1,-1,-1,Trojan
877,http://oshoa.iptvdeals.com/whoagrofta/shaphygyft/oomtyrtogl/files/,56.0,0.0,10.0,-1,-1,-1,Trojan
66,http://oshoo.iptvdeals.com/oachudydri/theshasicm/chyshyngee/files/,56.0,0.0,10.0,-1,-1,-1,Trojan
756,http://otylkaaotesanek.cz,21.0,0.0,4.0,0,0,0,redirect
13,http://outporn.com,14.0,0.0,4.0,0,0,0,redirect
174,http://paraskov.com/err.exe,21.0,0.0,6.0,0,0,0,Trojan
844,http://pb-webdesign.net,18.0,0.0,5.0,0,0,0,redirect
812,http://pension-helene.cz,19.0,0.0,5.0,0,0,0,redirect
27,http://perfectionautorepairs.com/jkcokunrh,37.0,0.0,5.0,-1,-1,-1,Trojan
11,http://pgalvaoteles.pt/111,18.0,3.0,5.0,0,0,0,Trojan
757,http://pharmadeal.gr/nfqnaanl,24.0,0.0,5.0,0,0,0,Trojan
28,http://phoaz.cruisingsmallship.com/thymuksate/ysigorguru/stogroaryf/files/,64.0,0.0,10.0,-1,-1,-1,Trojan
29,http://photoscape.ch/Setup.exe,24.0,0.0,6.0,0,0,0,Trojan
786,http://pic.starsarabian.com/,22.0,0.0,6.0,2,4,0,redirect
745,http://pigra.csheaven.com/eveebichoa/xygyrtoolt/ooholtoaka/files/,55.0,0.0,10.0,2,4,0,Trojan
787,http://plantaardigebrandstof.nl/inddex.html,37.0,0.0,6.0,-1,-1,-1,Trojan
843,http://plantaardigebrandstof.nl/index.zip,35.0,0.0,6.0,-1,-1,-1,Trojan
931,http://podzemi.myotis.info,21.0,0.0,5.0,0,0,0,redirect
153,http://pokachi.net/,14.0,0.0,5.0,0,1,0,redirect
871,http://port.bg/wfgv.html?php=receipt,28.0,0.0,8.0,2,3,0,redirect
541,http://portablevaporizer.com/,24.0,0.0,5.0,0,0,0,redirect
546,http://portalfiremasters.com.br/Fatura.Pdf.rar,38.0,0.0,8.0,-1,-1,-1,Trojan
30,http://pos-kupang.com/,16.0,0.0,6.0,23,6,1,redirect
132,http://potvaporizer.com/,19.0,0.0,5.0,0,0,0,redirect
210,http://pride-u-bike.com/2006/09/30/akkymtlator/,28.0,8.0,11.0,0,0,0,redirect
108,http://pride-u-bike.com/2007/06/23/s-tolkacha/,26.0,8.0,12.0,0,0,0,redirect
520,http://pride-u-bike.com/2007/07/30/doroga-smerti/,29.0,8.0,12.0,0,0,0,redirect
7,http://pride-u-bike.com/byzapimoto/,27.0,0.0,8.0,2,0,0,redirect
107,http://pride-u-bike.com/motorcycle/suzuki-motorcycle/,43.0,0.0,10.0,0,0,0,redirect
133,http://pride-u-bike.com/motorcycle/vozdeniye-motorcycle/,46.0,0.0,10.0,0,0,0,redirect
134,http://pride-u-bike.com/sell/honda-steed-400-1996/,31.0,7.0,12.0,0,0,0,redirect
135,http://pride-u-bike.com/sell/honda-vfr400r-nc30/,32.0,5.0,11.0,0,0,0,redirect
136,http://privatkunden.datapipe9271.com/,27.0,4.0,6.0,0,0,0,Phishing
137,http://progettocrea.org/wp-content/themes/telekom/telekom_deutschland_gmbh,63.0,0.0,11.0,0,0,0,Trojan
138,http://prorodeosportmed.com/templates/atomic/html/mod_custom/default.xx,60.0,0.0,11.0,0,0,0,Trojan
139,http://psooz.tourstogo.us/joacumupty/yduhoalrow/ooksyfoogl/files/,55.0,0.0,10.0,-1,-1,-1,Trojan
140,http://ptewh.iptvdeals.com/foogloajuc/eeshedyfon/yvookrynso/files/,56.0,0.0,10.0,-1,-1,-1,Trojan
927,http://ptool.barginginfrance.net/wadostomot/oophosagli/tipsosteen/files/,62.0,0.0,10.0,-1,-1,-1,Trojan
640,http://ptuph.barginginfrance.net/ytooglesyw/evymoftoph/leewhigroo/files/,62.0,0.0,10.0,-1,-1,-1,Trojan
764,http://ptush.iptvdeals.com/oapsoadoov/vooglebopo/oasoardexy/files/,56.0,0.0,10.0,-1,-1,-1,Trojan
845,http://pulso.butlerelectricsupply.com/uthoachugr/uceerdyhap/ochadikist/files/,67.0,0.0,10.0,-1,-1,-1,Trojan
868,http://purethc.com/,14.0,0.0,5.0,0,0,0,redirect
817,http://pwvita.pl,12.0,0.0,4.0,0,0,0,redirect
803,http://q28840.nb.host127-0-0-1.com/bins/int/tp_map16.int?fxp=5936289861f351e362768cf97e7b45e0648647f26c6d6750fb2298af91238cf9c815a461,50.0,67.0,16.0,-1,-1,-1,Trojan
865,http://quotidiennokoue.com/,22.0,0.0,5.0,0,0,0,redirect
861,http://quotidiennokoue.com/?cat=5,25.0,1.0,7.0,0,0,0,redirect
106,http://quotidiennokoue.com/?p=558,23.0,3.0,7.0,0,0,0,redirect
78,http://rainbowcolours.me.uk/g17.exe,26.0,2.0,7.0,-1,-1,-1,Trojan
156,http://rainbowcolours.me.uk/z14.exe,26.0,2.0,7.0,-1,-1,-1,Trojan
141,http://rallyeair.com/111,16.0,3.0,5.0,0,0,0,Trojan
142,http://raneevahijab.id/adnin/box/workspace/,35.0,0.0,8.0,-1,-1,-1,Phishing
143,http://rawoo.barginginfrance.net/deethevoaz/upsachoaju/poastycith/files/,62.0,0.0,10.0,-1,-1,-1,Trojan
639,http://reclamus.com/9uj8n76b5.exe,22.0,5.0,6.0,0,0,0,Trojan
638,http://rentfromart.com/media/system/images/Java.exe,42.0,0.0,9.0,0,0,0,Trojan
743,http://revistaelite.com/?topic=bleach-244-english-sub,40.0,3.0,10.0,2,3,0,redirect
919,http://revistaelite.com/?topic=bleach-244-raw,33.0,3.0,9.0,2,3,0,redirect
829,http://roks.ua,10.0,0.0,4.0,0,0,0,redirect
904,http://romsigmed.ro,15.0,0.0,4.0,-1,-1,-1,redirect
735,http://roorbong.com/,15.0,0.0,5.0,0,0,0,redirect
119,http://ruiyangcn.com,16.0,0.0,4.0,-1,-1,-1,redirect
121,http://rumog.frost-electric-supply.com/ooxyphuxoa/oodrirolta/javyphepti/files/,66.0,0.0,12.0,-1,-1,-1,Trojan
79,http://rupor.info,13.0,0.0,4.0,0,3,3,redirect
69,http://sadiqtv.com/111,14.0,3.0,5.0,-1,-1,-1,Trojan
104,http://safety.amw.com/family/ask-john-walsh-how-can-i-tell-if-a-child-has-been-abused/,66.0,0.0,20.0,-1,-1,-1,redirect
14,http://safety.amw.com/home/stop-domestic-violence-before-it-starts/,54.0,0.0,13.0,-1,-1,-1,redirect
850,http://santacruzsuspension.com/?j=bleach-episode-245,40.0,3.0,9.0,0,0,0,redirect
8,http://sarahdaniella.com/swift/SWIFT%20$.pdf.ace,36.0,2.0,10.0,0,2,0,Trojan
742,http://sasson-cpa.co.il/Progetto.zip,28.0,0.0,8.0,-1,-1,-1,Trojan
144,http://sasson-cpa.co.il/Progetto.zip?iWPpEOb,35.0,0.0,9.0,-1,-1,-1,Trojan
145,http://seet10.jino.ru,14.0,2.0,5.0,0,0,0,Trojan
122,http://semengineers.com,19.0,0.0,4.0,0,0,0,redirect
929,http://seoholding.com/13/boardhost,26.0,2.0,6.0,0,0,0,Trojan
637,http://seoholding.com/13/overblog,25.0,2.0,6.0,0,0,0,Trojan
636,http://seoholding.com/13/overblog&usg=AFQjCNGS7Xe0yilVQ6lGj3Oroonf7-gfhg,56.0,7.0,9.0,0,0,0,Trojan
176,http://seonetwizard.com/in.cgi?3,24.0,1.0,7.0,0,0,0,Trojan
61,http://server1.extra-web.cz/dbm.exe,26.0,1.0,8.0,0,0,0,Trojan
182,http://sexyster.tk/lo/load.php?f=1&e=6,25.0,2.0,11.0,0,0,0,Trojan
179,http://sgs.us.com/sU3P6pqaWwkJ/,22.0,2.0,7.0,4,1,0,Trojan
181,http://shovi.frost-electric-supply.com/ychoomusha/uptejawhee/eegelengic/files/,66.0,0.0,12.0,-1,-1,-1,Trojan
180,http://simpi.tourstogo.us/vodopsoopu/dumseessee/viphadeeph/files/,55.0,0.0,10.0,-1,-1,-1,Trojan
242,http://ska.energia.cz/download/imer.up,30.0,0.0,8.0,-1,-1,-1,Trojan
169,http://skgroup.kiev.ua,17.0,0.0,5.0,-1,-1,-1,redirect
558,http://slightlyoffcenter.net,24.0,0.0,4.0,0,0,0,redirect
805,http://slimxxxtubesrs.dnset.com/2013/girl-fucked-by-dog.avi.exe,47.0,4.0,12.0,-1,-1,-1,Trojan
823,http://smrcek.com,13.0,0.0,4.0,0,0,0,redirect
91,http://somethingnice.hc0.me/Miner/CPUMiner.files,39.0,1.0,8.0,0,0,0,Trojan
80,http://somnoy.com,13.0,0.0,4.0,0,0,0,redirect
4,http://spatsz.com,13.0,0.0,4.0,0,0,0,redirect
313,http://spekband.com,15.0,0.0,4.0,0,0,0,redirect
31,http://srslogisticts.com,20.0,0.0,4.0,-1,-1,-1,redirect
217,http://ssl-6582datamanager.de/,20.0,4.0,6.0,-1,-1,-1,redirect
67,http://stopmeagency.free.fr/9uj8n76b5.exe,29.0,5.0,7.0,0,0,0,Trojan
70,http://strangeduckfilms.com/222,23.0,3.0,5.0,-1,-1,-1,Trojan
32,http://sunlux.net/company/about.html,29.0,0.0,7.0,0,2,0,redirect
62,http://sunny99.cholerik.cz/plugins/3yvPRqFJ.php,36.0,3.0,8.0,0,0,0,redirect
926,http://svetyivanrilski.com,22.0,0.0,4.0,0,0,0,redirect
903,http://tatschke.net/hbc.exe,21.0,0.0,6.0,-1,-1,-1,Trojan
737,http://tavuks.com/_vti_bin/1und1.php/,25.0,2.0,10.0,0,0,0,Trojan
10,http://tecnocuer.com,16.0,0.0,4.0,-1,-1,-1,redirect
235,http://tecslide.com/js/down/Sbin1/MS0ftAdapter.exe,39.0,2.0,9.0,0,0,0,Trojan
71,http://tendersource.com,19.0,0.0,4.0,2,4,0,redirect
758,http://testtralala.xorg.pl/s6i8yn,25.0,2.0,6.0,-1,-1,-1,Trojan
505,http://textsex.tk/str/load.php?f=1&e=4,25.0,2.0,11.0,0,0,0,Trojan
81,http://textspeier.de,16.0,0.0,4.0,0,0,0,Phishing
410,http://thcextractor.com/,19.0,0.0,5.0,0,0,0,redirect
63,http://thcvaporizer.com/,19.0,0.0,5.0,0,0,0,redirect
788,http://thefxarchive.com/Downloads/WLMM/MMK_Warp_Variations.exe,52.0,0.0,10.0,-1,-1,-1,Trojan
167,http://thewinesteward.com/css/Document1704.exe,35.0,4.0,7.0,3,5,0,Trojan
930,http://timothycopus.aimoo.com,24.0,0.0,5.0,0,0,0,Trojan
105,http://titon.info,13.0,0.0,4.0,-1,-1,-1,redirect
103,http://tk-gregoric.si,16.0,0.0,5.0,0,0,0,redirect
479,http://tomalinoalambres.com.ar,25.0,0.0,5.0,2,0,0,redirect
794,http://tophostbg.net,16.0,0.0,4.0,0,0,0,redirect
12,http://traff1.com/in.cgi?5,17.0,2.0,7.0,0,0,0,Trojan
72,http://trafficgrowth.com/,20.0,0.0,5.0,0,0,0,redirect
82,http://TRIANGLESERVICESLTD.COM/25/144.exe,29.0,5.0,7.0,0,0,0,Trojan
83,http://troytempest.com/DHLDocument.zip,32.0,0.0,6.0,0,0,0,Trojan
73,http://troytempest.com/DHLDocument.zip,32.0,0.0,6.0,0,0,0,Trojan
64,http://tscl.com.bd/m/RI%20XIN%20QUOTATION%20LIST.zip,35.0,6.0,11.0,0,0,0,Trojan
102,http://tube8vidsbbr.dnset.com/2013/girl-fucked-by-dog.avi.exe,44.0,5.0,12.0,-1,-1,-1,Trojan
797,http://tubemoviez.com,17.0,0.0,4.0,0,0,0,redirect
633,http://typeofmarijuana.com/,22.0,0.0,5.0,0,0,0,redirect
635,http://ubike.tourstogo.us/lussoaglee/raxadsunyx/oatchingoa/files/,55.0,0.0,10.0,-1,-1,-1,Trojan
916,http://uchyz.cruisingsmallship.com/vootukigli/shacmiwhoa/zipevelrid/files/,64.0,0.0,10.0,-1,-1,-1,Trojan
339,http://ukonline.hc0.me/Host.exe,23.0,1.0,7.0,0,0,0,Trojan
5,http://ukonline.hc0.me/new.exe,22.0,1.0,7.0,0,0,0,Trojan
101,http://ukugl.tourstogo.us/shudsoangu/whooglagoz/isestipsep/files/,55.0,0.0,10.0,-1,-1,-1,Trojan
875,http://unalbilgisayar.com,21.0,0.0,4.0,0,0,0,redirect
807,http://up.mykings.pw:8888/update.txt,24.0,4.0,8.0,0,0,0,Trojan
216,http://updat120.clanteam.com/calc,24.0,3.0,6.0,0,0,0,Trojan
215,http://update.51edm.net/20090728/01.dll,19.0,12.0,8.0,0,0,0,Trojan
821,http://update.51edm.net/20090728/01.kdg,19.0,12.0,8.0,0,0,0,Trojan
58,http://uploads.tmweb.ru/sFAAd3uEW9.exe,29.0,2.0,7.0,2,0,0,Trojan
923,http://upsoj.iptvdeals.com/doaryruptu/uroassulah/foomosoglo/files/,56.0,0.0,10.0,-1,-1,-1,Trojan
510,http://upswings.net/track.php?c005,24.0,3.0,7.0,0,0,0,redirect
87,http://uvidu.butlerelectricsupply.com/ephuhoawud/fodrejymta/pugnovesho/files/,67.0,0.0,10.0,-1,-1,-1,Trojan
88,http://v.inigsplan.ru/lich/inc/v7675/?/,24.0,4.0,11.0,-1,-1,-1,redirect
736,http://valouweeigenaren.nl/customers/billing/df367548-18.zip,43.0,8.0,9.0,-1,-1,-1,Trojan
855,http://valouweeigenaren.nl/customers/cases/acc56-81-93.zip,42.0,6.0,10.0,-1,-1,-1,Trojan
205,http://veevu.tourstogo.us/yxampoavoo/psopansoom/ithexoakib/files/,55.0,0.0,10.0,-1,-1,-1,Trojan
832,http://veksi.barginginfrance.net/oassemsoci/psolsoapsi/netsoorgaw/files/,62.0,0.0,10.0,-1,-1,-1,Trojan
237,http://vernoblisk.com,17.0,0.0,4.0,0,0,0,redirect
500,http://vette-porno.nl,16.0,0.0,5.0,0,0,0,redirect
501,http://videoflyover.com,19.0,0.0,4.0,0,0,0,redirect
851,http://villalecchi.com/images/min/b41.exe,31.0,2.0,8.0,0,0,0,Trojan
820,http://vistatech.us/gangplanks/trysted.exe,35.0,0.0,7.0,0,0,0,Trojan
113,http://vitha.csheaven.com/awygludoav/ooghooksek/puptywoamt/files/,55.0,0.0,10.0,2,4,0,Trojan
128,http://vivaweb.org,14.0,0.0,4.0,0,0,0,redirect
212,http://vkont.bos.ru,14.0,0.0,5.0,0,2,0,Trojan
634,http://vocational-training.us,24.0,0.0,5.0,0,0,0,redirect
508,http://vural-electronic.com,22.0,0.0,5.0,0,0,0,redirect
838,http://vvps.ws/44/mothersdarlingcross.php?,32.0,2.0,8.0,0,0,0,Trojan
74,http://w4988.nb.host127-0-0-1.com/bins/int/np_pkz.int?affid=NP_0104&fxp=85c26940bd074d9ebe8290842bca496331374b71c3b8806954f77f9,54.0,54.0,19.0,-1,-1,-1,Trojan
177,http://w612.nb.host127-0-0-1.com/bins/int/kr3_znp.int?fxp=384bd820008ee37f030b3e65bca6e8a1a65beab33574f567a23b0a987ca83e6544e3e645,58.0,56.0,16.0,-1,-1,-1,Trojan
75,http://warco.pl,11.0,0.0,4.0,0,0,0,redirect
114,http://wc0x83ghk.homepage.t-online.de/communed/ameba.js,42.0,3.0,10.0,0,0,0,redirect
171,http://web-olymp.ru,14.0,0.0,5.0,0,2,0,redirect
157,http://webordermanager.com,22.0,0.0,4.0,0,2,0,redirect
155,http://weboxmedia.by/track.php?c005,25.0,3.0,7.0,-1,-1,-1,redirect
76,http://wetyt.tourstogo.us/shissashee/abekekurdi/oagrusteel/files/,55.0,0.0,10.0,-1,-1,-1,Trojan
241,http://wfoto.front.ru/fotos.com,24.0,0.0,7.0,-1,-1,-1,Trojan
65,http://whabi.csheaven.com/ehetsusywh/yglegrehee/jitypsewhy/files/,55.0,0.0,10.0,2,4,0,Trojan
211,http://whave.iptvdeals.com/panoowyxoz/oazicmitov/ptampordap/files/,56.0,0.0,10.0,-1,-1,-1,Trojan
207,http://whitehorsetechnologies.net/images/clients/x/mail.php,50.0,0.0,9.0,-1,-1,-1,Phishing
831,http://wmserver.net/sgcg/?page_id=5,25.0,1.0,9.0,0,0,0,redirect
90,http://womenslabour.org,19.0,0.0,4.0,-1,-1,-1,redirect
825,http://wonchangvacuum.com.my/libraries/pear/mandate.htm,46.0,0.0,9.0,0,0,0,Phishing
858,http://worldgymperu.com,19.0,0.0,4.0,-1,-1,-1,redirect
790,http://wp9.ru/,8.0,1.0,5.0,0,0,0,redirect
146,http://writingassociates.com/img/lks.exe,33.0,0.0,7.0,0,0,0,Trojan
84,http://wroclawski.com.pl,19.0,0.0,5.0,2,0,0,redirect
893,http://wt10.haote.com/jywgxrjzd.exe,26.0,2.0,7.0,-1,-1,-1,Trojan
33,http://www.0uk.net/zaaqw/cs.exe,22.0,1.0,8.0,0,0,0,Trojan
147,http://www.0uk.net/zaaqw/Pony.exe,24.0,1.0,8.0,0,0,0,Trojan
632,http://www.acquisizionevideo.com/download-software-free.html/uploads/4/9/4/6/4946671/mp3mymp3install.exe,74.0,13.0,17.0,0,0,0,Trojan
85,http://www.angolotesti.it/J/testi_canzoni_jovanotti_168/testo_canzone_chissa_se_stai_dormendo_9566.html,78.0,7.0,18.0,2,3,0,redirect
759,http://www.blueimagen.com/Attachment/Invoice-List2013-10-20-Copy.jar,48.0,8.0,12.0,-1,-1,-1,Trojan
214,http://www.cerquasas.it/wp-admin/user/UPS_INVOICE.rar,42.0,0.0,11.0,0,0,0,Trojan
213,http://www.cortesidesign.com/Avviso.zip,32.0,0.0,7.0,0,0,0,Trojan
557,http://www.cortesidesign.com/Avviso.zip,32.0,0.0,7.0,0,0,0,Trojan
154,http://www.daspar.net/components/.kkcpgr.php?action=ss00_323,43.0,5.0,12.0,-1,-1,-1,Trojan
426,http://www.downloaddirect.com/software/vlc-player/2567,41.0,4.0,9.0,0,0,0,Trojan
901,http://www.drteachme.com/wp-content/plugins/theme-check/misc.php,52.0,0.0,12.0,-1,-1,-1,Trojan
630,http://www.emrlogistics.com/fr/to2.exe,29.0,1.0,8.0,0,0,0,Trojan
631,http://www.fabioalbini.com/Invoice.zip,31.0,0.0,7.0,0,0,0,Trojan
229,http://www.feiyang163.com/soft/fySpeaker.exe,33.0,3.0,8.0,0,0,0,Trojan
173,http://www.fiduciariobajio.com.mx/plugins/content/hltv.exe,48.0,0.0,10.0,-1,-1,-1,Trojan
887,http://www.flowtec.com.br/vcard/Informazioni.zip,39.0,0.0,9.0,0,0,0,Trojan
629,http://www.flowtec.com.br/vcard/Informazioni.zip,39.0,0.0,9.0,0,0,0,Trojan
524,http://www.gameangel.com/System/html/js/html.js,37.0,0.0,10.0,0,0,0,redirect
478,http://www.gmcjjh.org/DHL,19.0,0.0,6.0,0,0,0,Trojan
760,http://www.gold-city.it/image/_vti_cnf/app/psi.exe,37.0,0.0,13.0,0,0,0,Trojan
621,http://www.icybrand.eu/pathway/created/accelerated/mailuserlg/savealife/trwrwbejtw.zip,74.0,0.0,12.0,0,0,0,Phishing
622,http://www.icybrand.eu/pathway/created/accelerated/mailuserlg/savealife/trwrwbejtw/viewer.php,80.0,0.0,13.0,0,0,0,Phishing
170,http://www.jcmarcadolib.com/hbc/a.php,29.0,0.0,8.0,0,0,0,Phishing
22,http://www.lifelabs.vn/api/get.php?id=aW5mb0BzYXBjdXBncmFkZXMuY29t,52.0,4.0,10.0,0,0,0,Trojan
900,http://www.lostartofbeingadame.com/wp-content/plugins/www.fotosupload.php,62.0,0.0,11.0,0,0,0,Trojan
898,http://www.lyzgs.com/track.php?c005,24.0,3.0,8.0,-1,-1,-1,redirect
899,http://www.mondoperaio.net/wp-content/plugins/cached_data/k1.exe,51.0,1.0,12.0,0,0,0,Trojan
911,http://www.motivacionyrelajacion.com/Z0H24k7E6A/,36.0,5.0,7.0,0,0,0,Trojan
920,http://www.notaverde.com/Invoice.zip,29.0,0.0,7.0,0,0,0,Trojan
427,http://www.offerent.com/tmp/5lro65.php?receipt_print=825_417011330,39.0,15.0,12.0,0,0,0,Trojan
206,http://www.ohiomm.com/?page=bleach-244-vosta,31.0,3.0,10.0,0,0,0,redirect
882,http://www.perupuntocom.com/claroideas.exe,35.0,0.0,7.0,0,0,0,Trojan
879,http://www.petpleasers.ca/templates/rhuk_milkyway/images/red/sll.exe,56.0,0.0,12.0,0,0,0,Trojan
525,http://www.pgathailand.com/which.exe,29.0,0.0,7.0,0,0,0,Trojan
225,http://www.proascolcolombia.com/portal/modules/mod_banners/Imprimir_IntimacaoCTI2015-03698541.rar?cli=Cliente&/yRpBKPujKU/nNqRc6QsuO.php,104.0,13.0,19.0,-1,-1,-1,Trojan
117,http://www.proascolcolombia.com/portal/modules/mod_banners/Imprimir_IntimacaoCTI2015-03698541.rar?cli=Cliente&/yRpBKPujKU/nNqRc6QsuO.php,104.0,13.0,19.0,-1,-1,-1,Trojan
200,http://www.professionalblackbook.com/,31.0,0.0,6.0,0,0,0,redirect
186,http://www.purplehorses.net/?page=bleach-244-online,38.0,3.0,10.0,0,0,0,redirect
914,http://www.realinnovation.com/css/menu.js,33.0,0.0,8.0,0,0,0,redirect
891,http://www.rempko.sk/kontakt.htm,25.0,0.0,7.0,0,0,0,redirect
892,http://www.rokus-tgy.hu/Pagamento.zip,29.0,0.0,8.0,0,0,0,Trojan
98,http://www.rokus-tgy.hu/Pagamento.zip?IdjJzMrNmz,39.0,0.0,9.0,0,0,0,Trojan
115,http://www.rooversadvocatuur.nl/rel.php,32.0,0.0,7.0,0,0,0,redirect
36,http://www.sankyo.gr.jp/Pagamento.zip,29.0,0.0,8.0,0,0,0,Trojan
125,http://www.sankyo.gr.jp/Pagamento.zip?mscfopoysckwdh,43.0,0.0,9.0,0,0,0,Trojan
620,http://www.sanseracingteam.com/wordpress/,34.0,0.0,7.0,0,1,0,redirect
619,http://www.sanseracingteam.com/wordpress/?p=128,35.0,3.0,9.0,2,2,0,redirect
236,http://www.scantanzania.com/bin/img/make.html,36.0,0.0,9.0,0,0,0,Phishing
617,http://www.seal-technicsag.ch/inddex.html,33.0,0.0,8.0,0,0,0,Trojan
616,http://www.seal-technicsag.ch/index.zip,31.0,0.0,8.0,0,0,0,Trojan
148,http://www.secondome.com/sora-margherita/,33.0,0.0,8.0,0,0,0,redirect
149,http://www.sitepalace.com/w0rmreaper/NoVaC.jpeg,38.0,1.0,8.0,0,0,0,Trojan
889,http://www.sj88.com/hezi/jm/s1000.exe,22.0,6.0,9.0,0,0,0,Trojan
540,http://www.slivki.com.ua/as/Ponynl.exe,29.0,0.0,9.0,0,0,0,Trojan
545,http://www.slivki.com.ua/as/smp.exe,26.0,0.0,9.0,0,0,0,Trojan
126,http://www.sonnoli.com/?page_id=5,23.0,1.0,9.0,0,0,0,redirect
123,http://www.stirparts.ru/,18.0,0.0,6.0,0,0,0,redirect
473,http://www.studiochiarelli.eu/02-2014/clients/order.3757.zip,39.0,10.0,11.0,0,0,0,Trojan
411,http://www.super8service.de/zf0yx,25.0,2.0,6.0,0,0,0,Trojan
412,http://www.tiergestuetzt.de/,22.0,0.0,6.0,0,0,0,redirect
150,http://www.toochattoo.com/fond-ecran-anime/chinois1.exe,44.0,1.0,10.0,0,0,0,Trojan
151,http://www.t-sb.net,13.0,0.0,6.0,0,2,0,redirect
513,http://www.tvnews.or.kr/web/main.gif,27.0,0.0,9.0,0,0,0,Trojan
789,http://www.tvnews.or.kr/web/menu.gif,27.0,0.0,9.0,0,0,0,Trojan
152,http://www.two-of-us.at/images/1.exe,25.0,1.0,10.0,0,0,0,Trojan
514,http://www.two-of-us.at/images/youtube/d/flashplayer.exe,44.0,0.0,12.0,0,0,0,Trojan
59,http://www.vvvic.com,15.0,0.0,5.0,4,10,0,redirect
511,http://www.whitesports.co.kr,22.0,0.0,6.0,2,1,0,redirect
